yil,oy_veren_ulke,oy_alan_ulke,puan,tele_puan,juri_puan,uzaklik_km
2000,Türkiye,Danimarka,1,,,2298.42167055678
2000,Türkiye,Rusya,0,,,1793.5608149946738
2000,Türkiye,Letonya,0,,,1995.7519100328234
2000,Türkiye,Estonya,2,,,2242.61162106148
2000,Türkiye,Almanya,0,,,2037.416427842736
2000,Türkiye,İrlanda,7,,,3283.793789645542
2000,Türkiye,İsveç,12,,,2393.3776060952114
2000,Türkiye,Malta,5,,,1667.5279773170812
2000,Türkiye,Hırvatistan,8,,,1519.05699542105
2000,Türkiye,Norveç,10,,,2699.91768230757
2000,Türkiye,İzlanda,0,,,4398.748566839897
2000,Türkiye,Hollanda,3,,,2535.097089512639
2000,Türkiye,Avusturya,4,,,1601.8607181440389
2000,Türkiye,Kuzey Makedonya,0,,,985.9106794488746
2000,Türkiye,Birleşik Krallık,6,,,2833.846017094089
2000,Türkiye,Romanya,0,,,748.289037545759
2000,Türkiye,İspanya,0,,,3084.232371862177
2000,Türkiye,Finlandiya,0,,,2316.6615107627754
2000,Türkiye,İsviçre,0,,,2183.0970160584056
2000,Türkiye,Kıbrıs,0,,,531.1171926480224
2000,Türkiye,İsrail,0,,,930.7567578130045
2000,Türkiye,Fransa,0,,,2597.600609318226
2000,Türkiye,Belçika,0,,,2513.4587106670365
2000,Birleşik Krallık,Danimarka,12,,,955.7973969875035
2000,Birleşik Krallık,Rusya,8,,,2500.772606080655
2000,Birleşik Krallık,Letonya,7,,,1676.6598049907764
2000,Birleşik Krallık,Estonya,4,,,1783.5751267437356
2000,Birleşik Krallık,Almanya,5,,,931.318778737352
2000,Birleşik Krallık,İrlanda,10,,,463.0296351144619
2000,Birleşik Krallık,İsveç,6,,,1432.7922380288833
2000,Birleşik Krallık,Malta,2,,,2088.525800487817
2000,Birleşik Krallık,Hırvatistan,0,,,1338.2531246558517
2000,Birleşik Krallık,Türkiye,0,,,2833.846017094089
2000,Birleşik Krallık,Norveç,3,,,1153.1785636744903
2000,Birleşik Krallık,İzlanda,0,,,1883.5824211660379
2000,Birleşik Krallık,Hollanda,0,,,357.73761547640396
2000,Birleşik Krallık,Avusturya,1,,,1235.2737426193505
2000,Birleşik Krallık,Kuzey Makedonya,0,,,1942.834976570279
2000,Birleşik Krallık,Romanya,0,,,2091.2540748895804
2000,Birleşik Krallık,İspanya,0,,,1263.2437828736622
2000,Birleşik Krallık,Finlandiya,0,,,1820.9053714052204
2000,Birleşik Krallık,İsviçre,0,,,747.6542740825438
2000,Birleşik Krallık,Kıbrıs,0,,,3217.7334390505494
2000,Birleşik Krallık,İsrail,0,,,3609.568868077548
2000,Birleşik Krallık,Fransa,0,,,343.47406573887247
2000,Birleşik Krallık,Belçika,0,,,320.7313563405555
2001,Bosna-Hersek,Estonya,4,,,1784.828806758201
2001,Bosna-Hersek,Danimarka,0,,,1378.4092673026469
2001,Bosna-Hersek,Yunanistan,8,,,791.6190413225879
2001,Bosna-Hersek,Fransa,12,,,1348.555066571011
2001,Bosna-Hersek,İsveç,3,,,1720.3401820411466
2001,Bosna-Hersek,İspanya,5,,,1856.7601289345569
2001,Bosna-Hersek,Slovenya,10,,,392.35291943554563
2001,Bosna-Hersek,Almanya,0,,,1031.4555936193217
2001,Bosna-Hersek,Malta,1,,,945.3040324523514
2001,Bosna-Hersek,Hırvatistan,7,,,289.3333181828908
2001,Bosna-Hersek,Türkiye,0,,,1271.2769624425025
2001,Bosna-Hersek,Rusya,0,,,1898.0402095510535
2001,Bosna-Hersek,Litvanya,2,,,1301.7999378047075
2001,Bosna-Hersek,Birleşik Krallık,0,,,1620.89181530537
2001,Bosna-Hersek,İsrail,6,,,1988.9243737778909
2001,Bosna-Hersek,Portekiz,0,,,2358.912640567919
2001,Bosna-Hersek,Hollanda,0,,,1374.7733372828347
2001,Bosna-Hersek,Letonya,0,,,1509.2621837931174
2001,Bosna-Hersek,Polonya,0,,,950.3925515400778
2001,Bosna-Hersek,İrlanda,0,,,2082.9232689048417
2001,Bosna-Hersek,İzlanda,0,,,3365.9660773486353
2001,Bosna-Hersek,Norveç,0,,,1857.5655661779474
2001,Hırvatistan,Estonya,2,,,1623.8245652590779
2001,Hırvatistan,Danimarka,12,,,1123.0611498651906
2001,Hırvatistan,Yunanistan,5,,,1080.303368676508
2001,Hırvatistan,Fransa,6,,,1079.90315961657
2001,Hırvatistan,İsveç,4,,,1509.7875637990867
2001,Hırvatistan,İspanya,0,,,1700.7066842176196
2001,Hırvatistan,Slovenya,8,,,117.0273821151091
2001,Hırvatistan,Almanya,1,,,769.204688667908
2001,Hırvatistan,Malta,0,,,1108.7995888734406
2001,Hırvatistan,Türkiye,7,,,1519.05699542105
2001,Hırvatistan,Rusya,0,,,1867.6307956523037
2001,Hırvatistan,Litvanya,0,,,1186.1661651246454
2001,Hırvatistan,Bosna-Hersek,10,,,289.3333181828908
2001,Hırvatistan,Birleşik Krallık,3,,,1338.2531246558517
2001,Hırvatistan,İsrail,0,,,2272.181057003228
2001,Hırvatistan,Portekiz,0,,,2200.2093146466473
2001,Hırvatistan,Hollanda,0,,,1085.514351465549
2001,Hırvatistan,Letonya,0,,,1358.9405974614897
2001,Hırvatistan,Polonya,0,,,802.1219350880745
2001,Hırvatistan,İrlanda,0,,,1798.9324640292389
2001,Hırvatistan,İzlanda,0,,,3078.7293601735764
2001,Hırvatistan,Norveç,0,,,1605.4552770811124
2001,Danimarka,Estonya,8,,,836.4151854032597
2001,Danimarka,Yunanistan,5,,,2137.237204258878
2001,Danimarka,Fransa,6,,,1026.8707774503553
2001,Danimarka,İsveç,10,,,521.8283543394244
2001,Danimarka,İspanya,0,,,2072.5578522192986
2001,Danimarka,Slovenya,0,,,1078.2107187771142
2001,Danimarka,Almanya,4,,,355.51192912991974
2001,Danimarka,Malta,12,,,2204.3586396987253
2001,Danimarka,Hırvatistan,0,,,1123.0611498651906
2001,Danimarka,Türkiye,3,,,2298.42167055678
2001,Danimarka,Rusya,0,,,1560.5111659685604
2001,Danimarka,Litvanya,0,,,813.1829680331438
2001,Danimarka,Bosna-Hersek,7,,,1378.4092673026469
2001,Danimarka,Birleşik Krallık,0,,,955.7973969875035
2001,Danimarka,İsrail,0,,,3189.4011457734427
2001,Danimarka,Portekiz,0,,,2477.5522521352623
2001,Danimarka,Hollanda,0,,,621.0904596243221
2001,Danimarka,Letonya,0,,,724.6378577885721
2001,Danimarka,Polonya,1,,,671.6718011785741
2001,Danimarka,İrlanda,0,,,1238.614770014609
2001,Danimarka,İzlanda,2,,,2100.4110785219154
2001,Danimarka,Norveç,0,,,482.5145373969692
2001,Estonya,Danimarka,12,,,836.4151854032597
2001,Estonya,Yunanistan,6,,,2387.348758827558
2001,Estonya,Fransa,10,,,1858.3429259391144
2001,Estonya,İsveç,7,,,378.312737300521
2001,Estonya,İspanya,3,,,2893.0412267369197
2001,Estonya,Slovenya,5,,,1635.3353855427997
2001,Estonya,Almanya,1,,,1041.6074389257474
2001,Estonya,Malta,2,,,2720.2782031884344
2001,Estonya,Hırvatistan,0,,,1623.8245652590779
2001,Estonya,Türkiye,0,,,2242.61162106148
2001,Estonya,Rusya,4,,,867.7764592691553
2001,Estonya,Litvanya,0,,,529.1423513167178
2001,Estonya,Bosna-Hersek,0,,,1784.828806758201
2001,Estonya,Birleşik Krallık,0,,,1783.5751267437356
2001,Estonya,İsrail,0,,,3172.9979958587587
2001,Estonya,Portekiz,0,,,3311.0479531208744
2001,Estonya,Hollanda,0,,,1457.3253015323758
2001,Estonya,Letonya,8,,,279.40062021023346
2001,Estonya,Polonya,0,,,834.7067575857092
2001,Estonya,İrlanda,0,,,2003.0992635631399
2001,Estonya,İzlanda,0,,,2444.0231164168445
2001,Estonya,Norveç,0,,,786.2581803315136
2001,Fransa,Estonya,8,,,1858.3429259391144
2001,Fransa,Danimarka,4,,,1026.8707774503553
2001,Fransa,Yunanistan,3,,,2096.609748642384
2001,Fransa,İsveç,2,,,1543.4414163235358
2001,Fransa,İspanya,5,,,1052.6853743549439
2001,Fransa,Slovenya,1,,,964.4691739469662
2001,Fransa,Almanya,6,,,877.0899531760446
2001,Fransa,Malta,0,,,1748.6319121379618
2001,Fransa,Hırvatistan,0,,,1079.90315961657
2001,Fransa,Türkiye,7,,,2597.600609318226
2001,Fransa,Rusya,0,,,2486.323582474517
2001,Fransa,Litvanya,0,,,1695.9108826940023
2001,Fransa,Bosna-Hersek,0,,,1348.555066571011
2001,Fransa,Birleşik Krallık,0,,,343.47406573887247
2001,Fransa,İsrail,10,,,3331.5899094844312
2001,Fransa,Portekiz,12,,,1452.8387986659998
2001,Fransa,Hollanda,0,,,429.69974559559745
2001,Fransa,Letonya,0,,,1703.1049990456413
2001,Fransa,Polonya,0,,,1366.4073330596543
2001,Fransa,İrlanda,0,,,780.5030633798876
2001,Fransa,İzlanda,0,,,2226.9256151220147
2001,Fransa,Norveç,0,,,1341.239838205445
2001,Almanya,Estonya,10,,,1041.6074389257474
2001,Almanya,Danimarka,12,,,355.51192912991974
2001,Almanya,Yunanistan,8,,,1803.5294547305612
2001,Almanya,Fransa,6,,,877.0899531760446
2001,Almanya,İsveç,0,,,810.7215835619496
2001,Almanya,İspanya,0,,,1868.4052348207445
2001,Almanya,Slovenya,4,,,722.7920356780841
2001,Almanya,Malta,1,,,1850.1188202117673
2001,Almanya,Hırvatistan,3,,,769.204688667908
2001,Almanya,Türkiye,7,,,2037.416427842736
2001,Almanya,Rusya,0,,,1609.2812870314053
2001,Almanya,Litvanya,0,,,818.9485287709764
2001,Almanya,Bosna-Hersek,0,,,1031.4555936193217
2001,Almanya,Birleşik Krallık,2,,,931.318778737352
2001,Almanya,İsrail,0,,,2900.5787537670244
2001,Almanya,Portekiz,0,,,2311.500300284044
2001,Almanya,Hollanda,0,,,576.002886990363
2001,Almanya,Letonya,0,,,844.3002082607238
2001,Almanya,Polonya,5,,,517.3575592899225
2001,Almanya,İrlanda,0,,,1316.640024914727
2001,Almanya,İzlanda,0,,,2381.617427582829
2001,Almanya,Norveç,0,,,837.7350584592342
2001,Yunanistan,Estonya,12,,,2387.348758827558
2001,Yunanistan,Danimarka,6,,,2137.237204258878
2001,Yunanistan,Fransa,4,,,2096.609748642384
2001,Yunanistan,İsveç,0,,,2408.081916448883
2001,Yunanistan,İspanya,8,,,2369.5552597746237
2001,Yunanistan,Slovenya,0,,,1176.20431150057
2001,Yunanistan,Almanya,1,,,1803.5294547305612
2001,Yunanistan,Malta,3,,,851.0112173369382
2001,Yunanistan,Hırvatistan,7,,,1080.303368676508
2001,Yunanistan,Türkiye,10,,,818.2752429464603
2001,Yunanistan,Rusya,5,,,2230.8803941448336
2001,Yunanistan,Litvanya,0,,,1861.7574188295341
2001,Yunanistan,Bosna-Hersek,0,,,791.6190413225879
2001,Yunanistan,Birleşik Krallık,0,,,2392.3621771966787
2001,Yunanistan,İsrail,2,,,1252.9825098662402
2001,Yunanistan,Portekiz,0,,,2851.215482607482
2001,Yunanistan,Hollanda,0,,,2163.9401431410047
2001,Yunanistan,Letonya,0,,,2109.55304375102
2001,Yunanistan,Polonya,0,,,1598.544800210323
2001,Yunanistan,İrlanda,0,,,2855.3327330627394
2001,Yunanistan,İzlanda,0,,,4157.125639968586
2001,Yunanistan,Norveç,0,,,2605.3495352133896
2001,İzlanda,Estonya,10,,,2444.0231164168445
2001,İzlanda,Danimarka,12,,,2100.4110785219154
2001,İzlanda,Yunanistan,8,,,4157.125639968586
2001,İzlanda,Fransa,4,,,2226.9256151220147
2001,İzlanda,İsveç,7,,,2128.7431308926693
2001,İzlanda,İspanya,2,,,2886.348975178954
2001,İzlanda,Slovenya,6,,,2990.757871009681
2001,İzlanda,Almanya,0,,,2381.617427582829
2001,İzlanda,Malta,3,,,3966.7221868006995
2001,İzlanda,Hırvatistan,0,,,3078.7293601735764
2001,İzlanda,Türkiye,0,,,4398.748566839897
2001,İzlanda,Rusya,5,,,3302.7476796793776
2001,İzlanda,Litvanya,1,,,2785.473171762764
2001,İzlanda,Bosna-Hersek,0,,,3365.9660773486353
2001,İzlanda,Birleşik Krallık,0,,,1883.5824211660379
2001,İzlanda,İsrail,0,,,5281.0004873933
2001,İzlanda,Portekiz,0,,,2946.5181442170124
2001,İzlanda,Hollanda,0,,,2011.6871405787474
2001,İzlanda,Letonya,0,,,2570.450173469915
2001,İzlanda,Polonya,0,,,2765.58526446229
2001,İzlanda,İrlanda,0,,,1489.1596147540265
2001,İzlanda,Norveç,0,,,1741.1895787372437
2001,İrlanda,Estonya,10,,,2003.0992635631399
2001,İrlanda,Danimarka,12,,,1238.614770014609
2001,İrlanda,Yunanistan,5,,,2855.3327330627394
2001,İrlanda,Fransa,7,,,780.5030633798876
2001,İrlanda,İsveç,8,,,1628.3183001270695
2001,İrlanda,İspanya,3,,,1450.607265140831
2001,İrlanda,Slovenya,2,,,1690.618046249919
2001,İrlanda,Almanya,6,,,1316.640024914727
2001,İrlanda,Malta,0,,,2523.84852541653
2001,İrlanda,Hırvatistan,0,,,1798.9324640292389
2001,İrlanda,Türkiye,0,,,3283.793789645542
2001,İrlanda,Rusya,0,,,2794.688195995596
2001,İrlanda,Litvanya,1,,,2048.3653449746935
2001,İrlanda,Bosna-Hersek,0,,,2082.9232689048417
2001,İrlanda,Birleşik Krallık,4,,,463.0296351144619
2001,İrlanda,İsrail,0,,,4071.005352147299
2001,İrlanda,Portekiz,0,,,1641.4519410203613
2001,İrlanda,Hollanda,0,,,756.314119505974
2001,İrlanda,Letonya,0,,,1953.5676605215826
2001,İrlanda,Polonya,0,,,1826.758166492751
2001,İrlanda,İzlanda,0,,,1489.1596147540265
2001,İrlanda,Norveç,0,,,1264.7356644608708
2001,İsrail,Estonya,6,,,3172.9979958587587
2001,İsrail,Danimarka,7,,,3189.4011457734427
2001,İsrail,Yunanistan,10,,,1252.9825098662402
2001,İsrail,Fransa,2,,,3331.5899094844312
2001,İsrail,İsveç,8,,,3319.222919453242
2001,İsrail,İspanya,12,,,3594.7799782996212
2001,İsrail,Slovenya,1,,,2380.7949738365533
2001,İsrail,Almanya,0,,,2900.5787537670244
2001,İsrail,Malta,0,,,1962.721535935678
2001,İsrail,Hırvatistan,0,,,2272.181057003228
2001,İsrail,Türkiye,0,,,930.7567578130045
2001,İsrail,Rusya,3,,,2671.9159648419413
2001,İsrail,Litvanya,4,,,2665.5990050231717
2001,İsrail,Bosna-Hersek,0,,,1988.9243737778909
2001,İsrail,Birleşik Krallık,0,,,3609.568868077548
2001,İsrail,Portekiz,0,,,4060.242677805648
2001,İsrail,Hollanda,5,,,3347.2560899934806
2001,İsrail,Letonya,0,,,2926.2234359657496
2001,İsrail,Polonya,0,,,2548.6391764071905
2001,İsrail,İrlanda,0,,,4071.005352147299
2001,İsrail,İzlanda,0,,,5281.0004873933
2001,İsrail,Norveç,0,,,3611.377694671214
2001,Letonya,Estonya,12,,,279.40062021023346
2001,Letonya,Danimarka,10,,,724.6378577885721
2001,Letonya,Yunanistan,2,,,2109.55304375102
2001,Letonya,Fransa,7,,,1703.1049990456413
2001,Letonya,İsveç,6,,,442.1216401017445
2001,Letonya,İspanya,4,,,2712.6662766747077
2001,Letonya,Slovenya,0,,,1378.228660335538
2001,Letonya,Almanya,1,,,844.3002082607238
2001,Letonya,Malta,0,,,2448.0410760965365
2001,Letonya,Hırvatistan,0,,,1358.9405974614897
2001,Letonya,Türkiye,0,,,1995.7519100328234
2001,Letonya,Rusya,8,,,841.6093572101794
2001,Letonya,Litvanya,5,,,261.7031642155531
2001,Letonya,Bosna-Hersek,0,,,1509.2621837931174
2001,Letonya,Birleşik Krallık,3,,,1676.6598049907764
2001,Letonya,İsrail,0,,,2926.2234359657496
2001,Letonya,Portekiz,0,,,3150.701802258639
2001,Letonya,Hollanda,0,,,1330.704447118487
2001,Letonya,Polonya,0,,,561.4143282820106
2001,Letonya,İrlanda,0,,,1953.5676605215826
2001,Letonya,İzlanda,0,,,2570.450173469915
2001,Letonya,Norveç,0,,,842.6378430610632
2001,Litvanya,Estonya,12,,,529.1423513167178
2001,Litvanya,Danimarka,6,,,813.1829680331438
2001,Litvanya,Yunanistan,5,,,1861.7574188295341
2001,Litvanya,Fransa,7,,,1695.9108826940023
2001,Litvanya,İsveç,2,,,675.0800823196382
2001,Litvanya,İspanya,0,,,2660.8077294520854
2001,Litvanya,Slovenya,4,,,1223.615338850908
2001,Litvanya,Almanya,0,,,818.9485287709764
2001,Litvanya,Malta,1,,,2246.7802440043615
2001,Litvanya,Hırvatistan,0,,,1186.1661651246454
2001,Litvanya,Türkiye,0,,,1735.449868343483
2001,Litvanya,Rusya,10,,,790.4435958195801
2001,Litvanya,Bosna-Hersek,0,,,1301.7999378047075
2001,Litvanya,Birleşik Krallık,3,,,1722.825914790663
2001,Litvanya,İsrail,0,,,2665.5990050231717
2001,Litvanya,Portekiz,0,,,3119.6060494337485
2001,Litvanya,Hollanda,0,,,1366.3734739998542
2001,Litvanya,Letonya,8,,,261.7031642155531
2001,Litvanya,Polonya,0,,,393.2354037211952
2001,Litvanya,İrlanda,0,,,2048.3653449746935
2001,Litvanya,İzlanda,0,,,2785.473171762764
2001,Litvanya,Norveç,0,,,1044.7584862349054
2001,Malta,Estonya,12,,,2720.2782031884344
2001,Malta,Danimarka,6,,,2204.3586396987253
2001,Malta,Yunanistan,7,,,851.0112173369382
2001,Malta,Fransa,0,,,1748.6319121379618
2001,Malta,İsveç,8,,,2618.043034827562
2001,Malta,İspanya,0,,,1665.9910929117702
2001,Malta,Slovenya,0,,,1129.7404547087172
2001,Malta,Almanya,5,,,1850.1188202117673
2001,Malta,Hırvatistan,10,,,1108.7995888734406
2001,Malta,Türkiye,4,,,1667.5279773170812
2001,Malta,Rusya,2,,,2814.4535502590497
2001,Malta,Litvanya,0,,,2246.7802440043615
2001,Malta,Bosna-Hersek,1,,,945.3040324523514
2001,Malta,Birleşik Krallık,3,,,2088.525800487817
2001,Malta,İsrail,0,,,1962.721535935678
2001,Malta,Portekiz,0,,,2108.1089002690364
2001,Malta,Hollanda,0,,,1981.3849559184575
2001,Malta,Letonya,0,,,2448.0410760965365
2001,Malta,Polonya,0,,,1886.733382851868
2001,Malta,İrlanda,0,,,2523.84852541653
2001,Malta,İzlanda,0,,,3966.7221868006995
2001,Malta,Norveç,0,,,2683.4448906197963
2001,Hollanda,Estonya,12,,,1457.3253015323758
2001,Hollanda,Danimarka,10,,,621.0904596243221
2001,Hollanda,Yunanistan,6,,,2163.9401431410047
2001,Hollanda,Fransa,8,,,429.69974559559745
2001,Hollanda,İsveç,0,,,1125.3782786757763
2001,Hollanda,İspanya,7,,,1481.0107517557976
2001,Hollanda,Slovenya,4,,,988.1298222807607
2001,Hollanda,Almanya,1,,,576.002886990363
2001,Hollanda,Malta,0,,,1981.3849559184575
2001,Hollanda,Hırvatistan,0,,,1085.514351465549
2001,Hollanda,Türkiye,3,,,2535.097089512639
2001,Hollanda,Rusya,0,,,2147.34045374749
2001,Hollanda,Litvanya,5,,,1366.3734739998542
2001,Hollanda,Bosna-Hersek,0,,,1374.7733372828347
2001,Hollanda,Birleşik Krallık,2,,,357.73761547640396
2001,Hollanda,İsrail,0,,,3347.2560899934806
2001,Hollanda,Portekiz,0,,,1863.0996147691721
2001,Hollanda,Letonya,0,,,1330.704447118487
2001,Hollanda,Polonya,0,,,1093.3039741009147
2001,Hollanda,İrlanda,0,,,756.314119505974
2001,Hollanda,İzlanda,0,,,2011.6871405787474
2001,Hollanda,Norveç,0,,,912.5536049447944
2001,Norveç,Estonya,10,,,786.2581803315136
2001,Norveç,Danimarka,12,,,482.5145373969692
2001,Norveç,Yunanistan,8,,,2605.3495352133896
2001,Norveç,Fransa,7,,,1341.239838205445
2001,Norveç,İsveç,2,,,416.43828023952125
2001,Norveç,İspanya,4,,,2387.078474686203
2001,Norveç,Slovenya,6,,,1559.855123745589
2001,Norveç,Almanya,3,,,837.7350584592342
2001,Norveç,Malta,5,,,2683.4448906197963
2001,Norveç,Hırvatistan,0,,,1605.4552770811124
2001,Norveç,Türkiye,0,,,2699.91768230757
2001,Norveç,Rusya,0,,,1643.7499067698775
2001,Norveç,Litvanya,0,,,1044.7584862349054
2001,Norveç,Bosna-Hersek,0,,,1857.5655661779474
2001,Norveç,Birleşik Krallık,0,,,1153.1785636744903
2001,Norveç,İsrail,0,,,3611.377694671214
2001,Norveç,Portekiz,0,,,2737.8438617105785
2001,Norveç,Hollanda,0,,,912.5536049447944
2001,Norveç,Letonya,0,,,842.6378430610632
2001,Norveç,Polonya,0,,,1062.7407158980368
2001,Norveç,İrlanda,0,,,1264.7356644608708
2001,Norveç,İzlanda,1,,,1741.1895787372437
2001,Polonya,Estonya,12,,,834.7067575857092
2001,Polonya,Danimarka,7,,,671.6718011785741
2001,Polonya,Yunanistan,8,,,1598.544800210323
2001,Polonya,Fransa,10,,,1366.4073330596543
2001,Polonya,İsveç,5,,,810.4044711571205
2001,Polonya,İspanya,1,,,2289.2455230921196
2001,Polonya,Slovenya,6,,,832.473063878307
2001,Polonya,Almanya,4,,,517.3575592899225
2001,Polonya,Malta,3,,,1886.733382851868
2001,Polonya,Hırvatistan,0,,,802.1219350880745
2001,Polonya,Türkiye,0,,,1640.3721982653221
2001,Polonya,Rusya,0,,,1150.8389645376164
2001,Polonya,Litvanya,0,,,393.2354037211952
2001,Polonya,Bosna-Hersek,0,,,950.3925515400778
2001,Polonya,Birleşik Krallık,2,,,1448.4534583498594
2001,Polonya,İsrail,0,,,2548.6391764071905
2001,Polonya,Portekiz,0,,,2758.491445626497
2001,Polonya,Hollanda,0,,,1093.3039741009147
2001,Polonya,Letonya,0,,,561.4143282820106
2001,Polonya,İrlanda,0,,,1826.758166492751
2001,Polonya,İzlanda,0,,,2765.58526446229
2001,Polonya,Norveç,0,,,1062.7407158980368
2001,Portekiz,Estonya,0,,,3311.0479531208744
2001,Portekiz,Danimarka,8,,,2477.5522521352623
2001,Portekiz,Yunanistan,4,,,2851.215482607482
2001,Portekiz,Fransa,12,,,1452.8387986659998
2001,Portekiz,İsveç,5,,,2988.460394667464
2001,Portekiz,İspanya,7,,,502.23722317750014
2001,Portekiz,Slovenya,0,,,2095.910686390711
2001,Portekiz,Almanya,10,,,2311.500300284044
2001,Portekiz,Malta,0,,,2108.1089002690364
2001,Portekiz,Hırvatistan,0,,,2200.2093146466473
2001,Portekiz,Türkiye,0,,,3580.715993597621
2001,Portekiz,Rusya,0,,,3905.5626601473887
2001,Portekiz,Litvanya,0,,,3119.6060494337485
2001,Portekiz,Bosna-Hersek,0,,,2358.912640567919
2001,Portekiz,Birleşik Krallık,2,,,1585.0784634897543
2001,Portekiz,İsrail,0,,,4060.242677805648
2001,Portekiz,Hollanda,6,,,1863.0996147691721
2001,Portekiz,Letonya,0,,,3150.701802258639
2001,Portekiz,Polonya,0,,,2758.491445626497
2001,Portekiz,İrlanda,1,,,1641.4519410203613
2001,Portekiz,İzlanda,0,,,2946.5181442170124
2001,Portekiz,Norveç,3,,,2737.8438617105785
2001,Rusya,Estonya,6,,,867.7764592691553
2001,Rusya,Danimarka,0,,,1560.5111659685604
2001,Rusya,Yunanistan,5,,,2230.8803941448336
2001,Rusya,Fransa,12,,,2486.323582474517
2001,Rusya,İsveç,2,,,1227.4426626648965
2001,Rusya,İspanya,0,,,3439.8961950643234
2001,Rusya,Slovenya,4,,,1931.5201410260927
2001,Rusya,Almanya,8,,,1609.2812870314053
2001,Rusya,Malta,7,,,2814.4535502590497
2001,Rusya,Hırvatistan,0,,,1867.6307956523037
2001,Rusya,Türkiye,0,,,1793.5608149946738
2001,Rusya,Litvanya,10,,,790.4435958195801
2001,Rusya,Bosna-Hersek,0,,,1898.0402095510535
2001,Rusya,Birleşik Krallık,3,,,2500.772606080655
2001,Rusya,İsrail,0,,,2671.9159648419413
2001,Rusya,Portekiz,0,,,3905.5626601473887
2001,Rusya,Hollanda,1,,,2147.34045374749
2001,Rusya,Letonya,0,,,841.6093572101794
2001,Rusya,Polonya,0,,,1150.8389645376164
2001,Rusya,İrlanda,0,,,2794.688195995596
2001,Rusya,İzlanda,0,,,3302.7476796793776
2001,Rusya,Norveç,0,,,1643.7499067698775
2001,Slovenya,Estonya,12,,,1635.3353855427997
2001,Slovenya,Danimarka,10,,,1078.2107187771142
2001,Slovenya,Yunanistan,8,,,1176.20431150057
2001,Slovenya,Fransa,6,,,964.4691739469662
2001,Slovenya,İsveç,0,,,1494.3961707355534
2001,Slovenya,İspanya,1,,,1598.17090026063
2001,Slovenya,Almanya,0,,,722.7920356780841
2001,Slovenya,Malta,0,,,1129.7404547087172
2001,Slovenya,Hırvatistan,5,,,117.0273821151091
2001,Slovenya,Türkiye,0,,,1635.6347533001845
2001,Slovenya,Rusya,0,,,1931.5201410260927
2001,Slovenya,Litvanya,2,,,1223.615338850908
2001,Slovenya,Bosna-Hersek,7,,,392.35291943554563
2001,Slovenya,Birleşik Krallık,0,,,1228.7841327943693
2001,Slovenya,İsrail,0,,,2380.7949738365533
2001,Slovenya,Portekiz,0,,,2095.910686390711
2001,Slovenya,Hollanda,4,,,988.1298222807607
2001,Slovenya,Letonya,0,,,1378.228660335538
2001,Slovenya,Polonya,3,,,832.473063878307
2001,Slovenya,İrlanda,0,,,1690.618046249919
2001,Slovenya,İzlanda,0,,,2990.757871009681
2001,Slovenya,Norveç,0,,,1559.855123745589
2001,İspanya,Estonya,8,,,2893.0412267369197
2001,İspanya,Danimarka,7,,,2072.5578522192986
2001,İspanya,Yunanistan,12,,,2369.5552597746237
2001,İspanya,Fransa,3,,,1052.6853743549439
