tarih,sicaklik_max,sicaklik_min,sicaklik_ort,yagis,ruzgar_max,yil,ay,gun,hafta_gunu,mevsim,il
2020-10-04,24.9,14.4,19.4,0.0,10.9,2020,10,4,Sunday,Sonbahar,Malatya
2020-10-05,26.1,14.6,19.6,0.0,14.0,2020,10,5,Monday,Sonbahar,Malatya
2020-10-06,24.9,12.6,18.7,0.0,11.6,2020,10,6,Tuesday,Sonbahar,Malatya
2020-10-07,23.5,14.7,19.5,0.0,9.4,2020,10,7,Wednesday,Sonbahar,Malatya
2020-10-08,24.6,15.3,19.9,0.0,7.1,2020,10,8,Thursday,Sonbahar,Malatya
2020-10-09,25.1,13.8,19.8,0.0,11.4,2020,10,9,Friday,Sonbahar,Malatya
2020-10-10,27.1,16.7,20.6,0.0,7.6,2020,10,10,Saturday,Sonbahar,Malatya
2020-10-11,26.4,16.3,20.7,0.0,10.2,2020,10,11,Sunday,Sonbahar,Malatya
2020-10-12,26.4,17.0,21.3,0.0,11.6,2020,10,12,Monday,Sonbahar,Malatya
2020-10-13,26.9,18.2,21.6,0.0,9.5,2020,10,13,Tuesday,Sonbahar,Malatya
2020-10-14,26.7,18.5,21.9,0.0,11.1,2020,10,14,Wednesday,Sonbahar,Malatya
2020-10-15,26.5,17.0,21.9,0.0,7.9,2020,10,15,Thursday,Sonbahar,Malatya
2020-10-16,26.1,18.5,21.7,0.0,8.6,2020,10,16,Friday,Sonbahar,Malatya
2020-10-17,25.5,17.2,21.0,0.0,10.8,2020,10,17,Saturday,Sonbahar,Malatya
2020-10-18,25.0,16.4,20.6,0.0,11.9,2020,10,18,Sunday,Sonbahar,Malatya
2020-10-19,24.8,17.4,20.6,0.0,11.4,2020,10,19,Monday,Sonbahar,Malatya
2020-10-20,23.6,14.4,18.8,0.0,10.8,2020,10,20,Tuesday,Sonbahar,Malatya
2020-10-21,21.7,12.8,17.1,0.0,9.5,2020,10,21,Wednesday,Sonbahar,Malatya
2020-10-22,23.7,13.8,19.1,0.0,8.7,2020,10,22,Thursday,Sonbahar,Malatya
2020-10-23,25.3,16.0,20.1,0.0,7.3,2020,10,23,Friday,Sonbahar,Malatya
2020-10-24,24.2,14.4,19.5,0.0,7.3,2020,10,24,Saturday,Sonbahar,Malatya
2020-10-25,23.0,14.6,19.0,0.0,7.2,2020,10,25,Sunday,Sonbahar,Malatya
2020-10-26,23.3,16.2,19.2,0.0,8.3,2020,10,26,Monday,Sonbahar,Malatya
2020-10-27,24.3,14.8,19.0,0.0,7.4,2020,10,27,Tuesday,Sonbahar,Malatya
2020-10-28,25.4,15.5,19.6,0.0,13.7,2020,10,28,Wednesday,Sonbahar,Malatya
2020-10-29,25.4,15.1,18.9,0.0,9.7,2020,10,29,Thursday,Sonbahar,Malatya
2020-10-30,24.5,13.7,18.9,0.0,9.3,2020,10,30,Friday,Sonbahar,Malatya
2020-10-31,23.3,12.7,18.4,0.3,13.3,2020,10,31,Saturday,Sonbahar,Malatya
2020-11-01,21.6,12.3,16.4,0.0,16.9,2020,11,1,Sunday,Sonbahar,Malatya
2020-11-02,16.8,11.3,14.0,0.4,8.4,2020,11,2,Monday,Sonbahar,Malatya
2020-11-03,17.5,10.8,13.4,1.2,9.0,2020,11,3,Tuesday,Sonbahar,Malatya
2020-11-04,15.3,10.3,11.8,4.7,11.4,2020,11,4,Wednesday,Sonbahar,Malatya
2020-11-05,12.6,10.7,11.6,38.3,11.5,2020,11,5,Thursday,Sonbahar,Malatya
2020-11-06,13.7,9.3,11.0,0.9,6.0,2020,11,6,Friday,Sonbahar,Malatya
2020-11-07,13.6,6.4,9.6,0.0,9.8,2020,11,7,Saturday,Sonbahar,Malatya
2020-11-08,13.6,4.7,9.3,0.0,9.1,2020,11,8,Sunday,Sonbahar,Malatya
2020-11-09,14.3,9.4,11.2,0.0,6.7,2020,11,9,Monday,Sonbahar,Malatya
2020-11-10,15.2,8.7,11.6,0.0,7.1,2020,11,10,Tuesday,Sonbahar,Malatya
2020-11-11,13.7,7.0,10.3,0.0,8.4,2020,11,11,Wednesday,Sonbahar,Malatya
2020-11-12,13.0,6.8,9.4,0.0,6.5,2020,11,12,Thursday,Sonbahar,Malatya
2020-11-13,13.0,6.6,9.4,0.0,6.4,2020,11,13,Friday,Sonbahar,Malatya
2020-11-14,10.5,6.8,8.3,0.0,6.5,2020,11,14,Saturday,Sonbahar,Malatya
2020-11-15,11.5,5.0,7.9,0.0,6.2,2020,11,15,Sunday,Sonbahar,Malatya
2020-11-16,12.1,4.9,8.4,0.0,6.5,2020,11,16,Monday,Sonbahar,Malatya
2020-11-17,12.5,5.6,8.2,0.0,7.7,2020,11,17,Tuesday,Sonbahar,Malatya
2020-11-18,11.3,4.5,7.4,0.0,8.4,2020,11,18,Wednesday,Sonbahar,Malatya
2020-11-19,9.9,3.9,7.2,0.0,7.9,2020,11,19,Thursday,Sonbahar,Malatya
2020-11-20,7.4,4.9,6.0,5.1,5.6,2020,11,20,Friday,Sonbahar,Malatya
2020-11-21,9.6,3.3,6.2,2.4,9.4,2020,11,21,Saturday,Sonbahar,Malatya
2020-11-22,9.8,2.5,5.4,0.0,10.0,2020,11,22,Sunday,Sonbahar,Malatya
2020-11-23,8.0,0.7,4.0,0.0,9.3,2020,11,23,Monday,Sonbahar,Malatya
2020-11-24,8.9,3.6,5.7,0.0,7.2,2020,11,24,Tuesday,Sonbahar,Malatya
2020-11-25,8.6,4.6,6.0,0.0,5.0,2020,11,25,Wednesday,Sonbahar,Malatya
2020-11-26,8.5,3.7,5.6,0.9,6.9,2020,11,26,Thursday,Sonbahar,Malatya
2020-11-27,7.7,1.8,4.6,0.0,7.4,2020,11,27,Friday,Sonbahar,Malatya
2020-11-28,7.4,3.4,4.9,0.0,5.2,2020,11,28,Saturday,Sonbahar,Malatya
2020-11-29,10.4,2.9,6.5,0.0,5.0,2020,11,29,Sunday,Sonbahar,Malatya
2020-11-30,9.0,4.6,6.6,0.0,6.2,2020,11,30,Monday,Sonbahar,Malatya
2020-12-01,7.4,4.0,5.7,7.1,6.8,2020,12,1,Tuesday,Kış,Malatya
2020-12-02,9.2,4.4,6.2,5.5,6.9,2020,12,2,Wednesday,Kış,Malatya
2020-12-03,9.1,4.0,6.2,0.0,7.2,2020,12,3,Thursday,Kış,Malatya
2020-12-04,7.7,3.1,4.8,0.0,7.6,2020,12,4,Friday,Kış,Malatya
2020-12-05,6.9,1.3,3.5,0.0,5.9,2020,12,5,Saturday,Kış,Malatya
2020-12-06,7.8,0.2,3.6,0.0,6.2,2020,12,6,Sunday,Kış,Malatya
2020-12-07,7.8,0.3,4.1,0.0,5.9,2020,12,7,Monday,Kış,Malatya
2020-12-08,6.4,2.3,3.9,0.3,5.4,2020,12,8,Tuesday,Kış,Malatya
2020-12-09,6.5,0.5,3.1,2.2,8.7,2020,12,9,Wednesday,Kış,Malatya
2020-12-10,5.8,0.5,2.5,0.0,4.9,2020,12,10,Thursday,Kış,Malatya
2020-12-11,4.3,-0.5,1.6,0.1,5.9,2020,12,11,Friday,Kış,Malatya
2020-12-12,7.3,2.0,4.3,0.1,5.1,2020,12,12,Saturday,Kış,Malatya
2020-12-13,9.3,3.6,5.8,2.9,4.6,2020,12,13,Sunday,Kış,Malatya
2020-12-14,7.8,4.2,6.2,3.6,5.6,2020,12,14,Monday,Kış,Malatya
2020-12-15,6.7,5.2,6.0,23.4,8.8,2020,12,15,Tuesday,Kış,Malatya
2020-12-16,9.3,4.1,6.4,0.6,6.2,2020,12,16,Wednesday,Kış,Malatya
2020-12-17,8.9,1.7,5.1,0.0,10.0,2020,12,17,Thursday,Kış,Malatya
2020-12-18,7.0,2.1,3.9,0.0,8.4,2020,12,18,Friday,Kış,Malatya
2020-12-19,6.7,-0.7,3.0,0.0,7.9,2020,12,19,Saturday,Kış,Malatya
2020-12-20,5.1,-1.0,1.2,0.0,8.4,2020,12,20,Sunday,Kış,Malatya
2020-12-21,4.8,0.3,1.6,0.6,6.1,2020,12,21,Monday,Kış,Malatya
2020-12-22,2.6,-0.1,1.1,1.7,5.6,2020,12,22,Tuesday,Kış,Malatya
2020-12-23,4.1,-3.0,0.7,0.9,15.1,2020,12,23,Wednesday,Kış,Malatya
2020-12-24,3.3,-4.2,-1.3,0.0,9.2,2020,12,24,Thursday,Kış,Malatya
2020-12-25,4.9,-2.3,0.8,0.0,8.2,2020,12,25,Friday,Kış,Malatya
2020-12-26,4.4,-0.8,1.6,0.0,5.1,2020,12,26,Saturday,Kış,Malatya
2020-12-27,5.6,1.1,2.8,0.0,6.6,2020,12,27,Sunday,Kış,Malatya
2020-12-28,5.2,0.7,2.7,0.0,6.3,2020,12,28,Monday,Kış,Malatya
2020-12-29,6.9,0.7,3.7,0.0,7.0,2020,12,29,Tuesday,Kış,Malatya
2020-12-30,6.9,1.8,3.8,0.0,6.6,2020,12,30,Wednesday,Kış,Malatya
2020-12-31,7.2,1.8,3.9,0.0,6.7,2020,12,31,Thursday,Kış,Malatya
2021-01-01,5.6,2.2,3.5,0.0,6.0,2021,1,1,Friday,Kış,Malatya
2021-01-02,4.9,1.9,3.7,0.0,6.1,2021,1,2,Saturday,Kış,Malatya
2021-01-03,6.9,2.6,3.7,0.0,4.9,2021,1,3,Sunday,Kış,Malatya
2021-01-04,5.0,1.0,2.4,0.0,6.4,2021,1,4,Monday,Kış,Malatya
2021-01-05,5.1,-0.8,1.9,0.0,7.1,2021,1,5,Tuesday,Kış,Malatya
2021-01-06,6.8,1.0,3.4,0.0,5.4,2021,1,6,Wednesday,Kış,Malatya
2021-01-07,6.9,1.2,3.7,0.0,7.2,2021,1,7,Thursday,Kış,Malatya
2021-01-08,6.0,1.0,2.8,0.0,6.8,2021,1,8,Friday,Kış,Malatya
2021-01-09,6.5,0.5,3.1,0.0,7.1,2021,1,9,Saturday,Kış,Malatya
2021-01-10,7.2,1.3,3.4,0.0,6.6,2021,1,10,Sunday,Kış,Malatya
2021-01-11,8.8,2.5,5.3,0.0,6.1,2021,1,11,Monday,Kış,Malatya
2021-01-12,9.7,4.6,6.4,0.0,6.3,2021,1,12,Tuesday,Kış,Malatya
2021-01-13,11.9,4.6,7.0,3.6,10.5,2021,1,13,Wednesday,Kış,Malatya
2021-01-14,6.3,1.9,3.7,15.1,7.7,2021,1,14,Thursday,Kış,Malatya
2021-01-15,6.5,-0.9,3.4,0.6,9.0,2021,1,15,Friday,Kış,Malatya
2021-01-16,6.7,2.7,4.3,3.2,4.7,2021,1,16,Saturday,Kış,Malatya
2021-01-17,5.7,2.6,4.3,13.4,6.0,2021,1,17,Sunday,Kış,Malatya
2021-01-18,3.4,-3.1,0.5,5.2,12.2,2021,1,18,Monday,Kış,Malatya
2021-01-19,-2.6,-10.3,-5.0,5.9,12.7,2021,1,19,Tuesday,Kış,Malatya
2021-01-20,-2.2,-8.7,-5.9,0.0,16.6,2021,1,20,Wednesday,Kış,Malatya
2021-01-21,0.3,-8.0,-4.1,0.0,12.3,2021,1,21,Thursday,Kış,Malatya
2021-01-22,-0.2,-5.2,-3.3,0.0,4.3,2021,1,22,Friday,Kış,Malatya
2021-01-23,1.7,-5.3,-2.6,0.0,6.2,2021,1,23,Saturday,Kış,Malatya
2021-01-24,2.5,-4.0,-1.3,0.0,7.3,2021,1,24,Sunday,Kış,Malatya
2021-01-25,3.9,-2.2,0.4,0.0,7.1,2021,1,25,Monday,Kış,Malatya
2021-01-26,5.4,-1.1,2.0,0.0,6.3,2021,1,26,Tuesday,Kış,Malatya
2021-01-27,6.0,-0.6,2.9,0.1,6.4,2021,1,27,Wednesday,Kış,Malatya
2021-01-28,6.2,0.3,3.2,1.8,7.1,2021,1,28,Thursday,Kış,Malatya
2021-01-29,2.7,0.1,0.8,25.2,14.8,2021,1,29,Friday,Kış,Malatya
2021-01-30,0.7,-8.3,-2.1,1.2,14.1,2021,1,30,Saturday,Kış,Malatya
2021-01-31,1.3,-2.4,-0.2,17.9,6.3,2021,1,31,Sunday,Kış,Malatya
2021-02-01,3.0,0.4,1.8,0.0,4.6,2021,2,1,Monday,Kış,Malatya
2021-02-02,6.1,2.4,3.8,0.0,4.3,2021,2,2,Tuesday,Kış,Malatya
2021-02-03,5.0,2.6,3.9,2.0,4.4,2021,2,3,Wednesday,Kış,Malatya
2021-02-04,7.4,3.0,4.3,0.4,5.4,2021,2,4,Thursday,Kış,Malatya
2021-02-05,10.7,1.7,5.7,0.2,14.0,2021,2,5,Friday,Kış,Malatya
2021-02-06,10.3,0.7,5.2,0.0,10.1,2021,2,6,Saturday,Kış,Malatya
2021-02-07,12.2,4.1,7.8,0.0,6.9,2021,2,7,Sunday,Kış,Malatya
2021-02-08,10.9,6.0,7.6,0.0,4.4,2021,2,8,Monday,Kış,Malatya
2021-02-09,12.2,4.7,7.6,0.0,10.1,2021,2,9,Tuesday,Kış,Malatya
2021-02-10,12.3,3.6,7.5,0.0,7.2,2021,2,10,Wednesday,Kış,Malatya
2021-02-11,11.2,3.4,7.3,0.0,6.7,2021,2,11,Thursday,Kış,Malatya
2021-02-12,12.1,4.8,7.6,0.2,6.9,2021,2,12,Friday,Kış,Malatya
2021-02-13,10.6,3.6,6.9,0.0,6.8,2021,2,13,Saturday,Kış,Malatya
2021-02-14,12.4,3.0,7.7,0.0,8.0,2021,2,14,Sunday,Kış,Malatya
2021-02-15,12.7,4.9,8.3,0.0,6.6,2021,2,15,Monday,Kış,Malatya
2021-02-16,10.6,3.3,6.4,3.8,6.9,2021,2,16,Tuesday,Kış,Malatya
2021-02-17,4.4,-4.4,-0.9,2.2,12.6,2021,2,17,Wednesday,Kış,Malatya
2021-02-18,-0.2,-5.9,-4.1,0.3,13.1,2021,2,18,Thursday,Kış,Malatya
2021-02-19,-0.6,-7.2,-4.0,0.0,6.5,2021,2,19,Friday,Kış,Malatya
2021-02-20,1.4,-5.7,-3.1,0.0,12.3,2021,2,20,Saturday,Kış,Malatya
2021-02-21,2.4,-6.3,-2.7,0.0,5.4,2021,2,21,Sunday,Kış,Malatya
2021-02-22,5.1,-4.7,-0.5,0.0,5.9,2021,2,22,Monday,Kış,Malatya
2021-02-23,9.3,-2.3,2.9,0.0,9.7,2021,2,23,Tuesday,Kış,Malatya
2021-02-24,10.8,0.0,4.5,0.0,12.4,2021,2,24,Wednesday,Kış,Malatya
2021-02-25,8.6,-0.3,3.5,0.0,10.1,2021,2,25,Thursday,Kış,Malatya
2021-02-26,8.9,0.2,4.2,0.0,8.5,2021,2,26,Friday,Kış,Malatya
2021-02-27,11.0,1.2,5.7,0.0,5.8,2021,2,27,Saturday,Kış,Malatya
2021-02-28,12.5,3.7,7.5,0.1,6.0,2021,2,28,Sunday,Kış,Malatya
2021-03-01,6.4,-0.5,3.6,1.6,10.1,2021,3,1,Monday,İlkbahar,Malatya
2021-03-02,7.9,-1.7,3.0,0.0,7.9,2021,3,2,Tuesday,İlkbahar,Malatya
2021-03-03,11.0,1.6,6.3,0.0,7.1,2021,3,3,Wednesday,İlkbahar,Malatya
2021-03-04,10.1,2.3,5.4,0.0,9.1,2021,3,4,Thursday,İlkbahar,Malatya
2021-03-05,13.8,1.8,6.7,0.0,13.9,2021,3,5,Friday,İlkbahar,Malatya
2021-03-06,14.3,5.8,9.2,0.0,10.0,2021,3,6,Saturday,İlkbahar,Malatya
2021-03-07,13.2,3.9,8.7,1.2,8.8,2021,3,7,Sunday,İlkbahar,Malatya
2021-03-08,10.3,2.3,6.1,2.4,14.0,2021,3,8,Monday,İlkbahar,Malatya
2021-03-09,12.1,1.0,6.4,0.0,9.4,2021,3,9,Tuesday,İlkbahar,Malatya
2021-03-10,13.5,4.2,8.9,0.2,14.5,2021,3,10,Wednesday,İlkbahar,Malatya
2021-03-11,14.0,4.4,8.9,2.4,12.5,2021,3,11,Thursday,İlkbahar,Malatya
2021-03-12,7.2,-1.9,2.5,9.4,26.9,2021,3,12,Friday,İlkbahar,Malatya
2021-03-13,10.1,-2.5,3.7,0.0,9.5,2021,3,13,Saturday,İlkbahar,Malatya
2021-03-14,13.5,5.5,8.4,0.0,5.4,2021,3,14,Sunday,İlkbahar,Malatya
2021-03-15,9.3,5.2,6.3,6.2,6.2,2021,3,15,Monday,İlkbahar,Malatya
2021-03-16,12.0,4.8,7.8,0.8,18.2,2021,3,16,Tuesday,İlkbahar,Malatya
2021-03-17,10.9,2.7,6.7,8.9,19.0,2021,3,17,Wednesday,İlkbahar,Malatya
2021-03-18,9.2,1.8,5.7,3.2,10.1,2021,3,18,Thursday,İlkbahar,Malatya
2021-03-19,11.3,0.7,5.9,0.8,14.3,2021,3,19,Friday,İlkbahar,Malatya
2021-03-20,11.9,2.7,7.2,0.2,8.7,2021,3,20,Saturday,İlkbahar,Malatya
2021-03-21,15.5,3.5,9.4,0.0,12.3,2021,3,21,Sunday,İlkbahar,Malatya
2021-03-22,14.0,6.3,10.3,0.9,6.3,2021,3,22,Monday,İlkbahar,Malatya
2021-03-23,10.8,6.1,8.7,17.2,6.8,2021,3,23,Tuesday,İlkbahar,Malatya
2021-03-24,11.3,3.8,7.8,6.9,11.3,2021,3,24,Wednesday,İlkbahar,Malatya
2021-03-25,7.7,0.7,4.2,3.7,19.9,2021,3,25,Thursday,İlkbahar,Malatya
2021-03-26,5.2,-1.2,1.5,11.6,13.2,2021,3,26,Friday,İlkbahar,Malatya
2021-03-27,6.2,-2.0,1.7,1.2,20.6,2021,3,27,Saturday,İlkbahar,Malatya
2021-03-28,7.9,-2.5,2.7,0.0,9.7,2021,3,28,Sunday,İlkbahar,Malatya
2021-03-29,11.3,-0.4,5.5,0.0,9.4,2021,3,29,Monday,İlkbahar,Malatya
2021-03-30,13.2,1.3,7.5,0.0,6.2,2021,3,30,Tuesday,İlkbahar,Malatya
2021-03-31,17.3,3.7,10.6,0.0,9.7,2021,3,31,Wednesday,İlkbahar,Malatya
2021-04-01,14.3,5.2,10.2,0.2,17.4,2021,4,1,Thursday,İlkbahar,Malatya
2021-04-02,11.3,3.4,7.5,1.1,7.8,2021,4,2,Friday,İlkbahar,Malatya
2021-04-03,15.7,4.6,9.3,0.0,18.1,2021,4,3,Saturday,İlkbahar,Malatya
2021-04-04,16.5,7.6,11.5,0.0,17.2,2021,4,4,Sunday,İlkbahar,Malatya
2021-04-05,17.7,7.2,11.4,0.0,11.3,2021,4,5,Monday,İlkbahar,Malatya
2021-04-06,20.4,9.2,13.2,0.0,9.1,2021,4,6,Tuesday,İlkbahar,Malatya
2021-04-07,20.9,8.6,14.8,0.0,13.1,2021,4,7,Wednesday,İlkbahar,Malatya
2021-04-08,23.5,13.8,17.8,0.0,17.9,2021,4,8,Thursday,İlkbahar,Malatya
2021-04-09,20.4,9.8,15.3,0.2,13.7,2021,4,9,Friday,İlkbahar,Malatya
2021-04-10,15.4,5.8,10.3,0.1,10.9,2021,4,10,Saturday,İlkbahar,Malatya
2021-04-11,11.5,3.7,7.7,1.7,11.9,2021,4,11,Sunday,İlkbahar,Malatya
2021-04-12,10.3,3.5,6.3,4.0,11.3,2021,4,12,Monday,İlkbahar,Malatya
2021-04-13,10.8,4.0,6.2,1.8,8.0,2021,4,13,Tuesday,İlkbahar,Malatya
2021-04-14,15.2,1.7,8.5,0.0,10.4,2021,4,14,Wednesday,İlkbahar,Malatya
2021-04-15,17.9,6.9,12.4,0.0,9.7,2021,4,15,Thursday,İlkbahar,Malatya
2021-04-16,20.7,7.6,14.1,0.0,9.8,2021,4,16,Friday,İlkbahar,Malatya
2021-04-17,24.0,12.1,18.1,0.0,8.7,2021,4,17,Saturday,İlkbahar,Malatya
2021-04-18,25.1,14.7,18.4,0.0,17.1,2021,4,18,Sunday,İlkbahar,Malatya
2021-04-19,25.6,13.7,19.4,0.0,10.2,2021,4,19,Monday,İlkbahar,Malatya
2021-04-20,26.8,16.1,20.9,0.0,17.8,2021,4,20,Tuesday,İlkbahar,Malatya
2021-04-21,26.5,14.5,20.1,0.0,13.2,2021,4,21,Wednesday,İlkbahar,Malatya
2021-04-22,23.2,11.6,17.3,0.3,14.1,2021,4,22,Thursday,İlkbahar,Malatya
2021-04-23,22.0,9.3,15.9,0.0,10.5,2021,4,23,Friday,İlkbahar,Malatya
2021-04-24,25.3,12.9,19.3,0.0,12.5,2021,4,24,Saturday,İlkbahar,Malatya
2021-04-25,26.2,16.2,21.7,0.0,17.9,2021,4,25,Sunday,İlkbahar,Malatya
2021-04-26,28.0,15.0,20.9,0.0,23.3,2021,4,26,Monday,İlkbahar,Malatya
2021-04-27,23.2,11.1,17.1,0.0,10.9,2021,4,27,Tuesday,İlkbahar,Malatya
2021-04-28,26.8,13.2,20.5,0.0,11.2,2021,4,28,Wednesday,İlkbahar,Malatya
2021-04-29,27.3,16.2,21.8,0.0,18.1,2021,4,29,Thursday,İlkbahar,Malatya
2021-04-30,23.2,13.5,17.2,8.6,17.6,2021,4,30,Friday,İlkbahar,Malatya
2021-05-01,24.8,11.8,18.3,0.0,22.9,2021,5,1,Saturday,İlkbahar,Malatya
2021-05-02,26.5,12.2,19.9,0.0,18.2,2021,5,2,Sunday,İlkbahar,Malatya
2021-05-03,29.0,15.9,23.0,0.0,16.4,2021,5,3,Monday,İlkbahar,Malatya
2021-05-04,28.5,15.6,21.2,3.7,17.7,2021,5,4,Tuesday,İlkbahar,Malatya
2021-05-05,24.8,13.6,18.8,0.0,14.6,2021,5,5,Wednesday,İlkbahar,Malatya
2021-05-06,25.9,14.8,18.7,1.6,16.6,2021,5,6,Thursday,İlkbahar,Malatya
2021-05-07,24.7,13.0,18.6,0.0,13.7,2021,5,7,Friday,İlkbahar,Malatya
2021-05-08,27.9,13.2,21.0,0.0,10.2,2021,5,8,Saturday,İlkbahar,Malatya
2021-05-09,27.8,8.6,20.0,1.5,22.4,2021,5,9,Sunday,İlkbahar,Malatya
2021-05-10,19.2,4.9,12.1,0.0,11.2,2021,5,10,Monday,İlkbahar,Malatya
2021-05-11,23.0,8.2,15.8,0.0,9.2,2021,5,11,Tuesday,İlkbahar,Malatya
2021-05-12,27.2,13.1,19.8,0.0,10.1,2021,5,12,Wednesday,İlkbahar,Malatya
2021-05-13,30.0,17.5,23.6,0.0,11.9,2021,5,13,Thursday,İlkbahar,Malatya
2021-05-14,31.0,18.6,24.6,0.0,12.7,2021,5,14,Friday,İlkbahar,Malatya
2021-05-15,31.7,20.9,25.8,0.0,13.9,2021,5,15,Saturday,İlkbahar,Malatya
2021-05-16,30.6,20.2,25.7,0.0,16.4,2021,5,16,Sunday,İlkbahar,Malatya
2021-05-17,25.4,17.4,21.4,0.0,15.9,2021,5,17,Monday,İlkbahar,Malatya
2021-05-18,27.1,15.6,21.3,0.0,16.0,2021,5,18,Tuesday,İlkbahar,Malatya
2021-05-19,29.0,18.1,23.5,0.0,11.0,2021,5,19,Wednesday,İlkbahar,Malatya
2021-05-20,32.5,18.7,25.4,0.0,13.5,2021,5,20,Thursday,İlkbahar,Malatya
2021-05-21,34.4,19.8,27.6,0.0,15.6,2021,5,21,Friday,İlkbahar,Malatya
2021-05-22,29.4,14.9,23.6,2.1,19.8,2021,5,22,Saturday,İlkbahar,Malatya
2021-05-23,23.0,13.0,16.8,0.0,25.3,2021,5,23,Sunday,İlkbahar,Malatya
2021-05-24,26.5,12.1,19.2,0.0,14.3,2021,5,24,Monday,İlkbahar,Malatya
2021-05-25,29.1,15.4,21.8,0.0,20.9,2021,5,25,Tuesday,İlkbahar,Malatya
2021-05-26,29.9,14.7,22.3,0.0,17.8,2021,5,26,Wednesday,İlkbahar,Malatya
2021-05-27,31.1,18.0,24.9,0.0,12.2,2021,5,27,Thursday,İlkbahar,Malatya
2021-05-28,31.1,19.1,25.6,0.2,17.4,2021,5,28,Friday,İlkbahar,Malatya
2021-05-29,28.8,18.8,23.8,0.0,18.1,2021,5,29,Saturday,İlkbahar,Malatya
2021-05-30,27.0,15.0,21.5,0.0,13.5,2021,5,30,Sunday,İlkbahar,Malatya
2021-05-31,30.2,19.4,24.7,0.0,15.0,2021,5,31,Monday,İlkbahar,Malatya
2021-06-01,29.5,18.8,23.6,0.0,17.4,2021,6,1,Tuesday,Yaz,Malatya
2021-06-02,26.5,14.8,19.8,0.4,23.2,2021,6,2,Wednesday,Yaz,Malatya
2021-06-03,24.5,11.4,18.4,0.0,13.1,2021,6,3,Thursday,Yaz,Malatya
2021-06-04,25.1,14.5,19.6,0.0,17.1,2021,6,4,Friday,Yaz,Malatya
2021-06-05,25.6,13.9,19.6,0.0,17.1,2021,6,5,Saturday,Yaz,Malatya
2021-06-06,24.2,14.3,19.0,0.0,19.9,2021,6,6,Sunday,Yaz,Malatya
2021-06-07,27.0,13.4,21.0,0.0,8.9,2021,6,7,Monday,Yaz,Malatya
2021-06-08,29.1,17.5,23.2,0.0,12.1,2021,6,8,Tuesday,Yaz,Malatya
2021-06-09,28.9,17.9,22.9,0.1,13.4,2021,6,9,Wednesday,Yaz,Malatya
2021-06-10,28.2,16.0,22.3,0.3,13.1,2021,6,10,Thursday,Yaz,Malatya
2021-06-11,27.7,16.1,22.8,0.0,11.0,2021,6,11,Friday,Yaz,Malatya
2021-06-12,28.5,18.7,23.1,0.5,17.1,2021,6,12,Saturday,Yaz,Malatya
2021-06-13,29.0,17.5,23.8,0.0,14.8,2021,6,13,Sunday,Yaz,Malatya
2021-06-14,30.4,20.5,25.2,0.0,15.6,2021,6,14,Monday,Yaz,Malatya
2021-06-15,30.5,16.9,24.0,0.0,13.0,2021,6,15,Tuesday,Yaz,Malatya
2021-06-16,31.3,19.0,24.3,0.0,16.9,2021,6,16,Wednesday,Yaz,Malatya
2021-06-17,27.2,15.5,21.4,0.0,13.2,2021,6,17,Thursday,Yaz,Malatya
2021-06-18,30.0,17.5,23.8,0.0,15.0,2021,6,18,Friday,Yaz,Malatya
2021-06-19,33.4,19.8,26.6,0.0,13.7,2021,6,19,Saturday,Yaz,Malatya
2021-06-20,34.8,21.9,28.0,0.0,13.7,2021,6,20,Sunday,Yaz,Malatya
2021-06-21,32.4,20.6,27.0,0.0,14.3,2021,6,21,Monday,Yaz,Malatya
2021-06-22,32.0,19.5,26.3,0.0,11.8,2021,6,22,Tuesday,Yaz,Malatya
2021-06-23,32.3,20.4,26.5,0.0,11.3,2021,6,23,Wednesday,Yaz,Malatya
2021-06-24,32.7,21.5,27.2,0.0,14.8,2021,6,24,Thursday,Yaz,Malatya
2021-06-25,32.8,21.6,27.2,0.0,13.4,2021,6,25,Friday,Yaz,Malatya
2021-06-26,30.7,20.6,26.1,0.0,12.5,2021,6,26,Saturday,Yaz,Malatya
2021-06-27,32.4,20.6,26.8,0.0,11.9,2021,6,27,Sunday,Yaz,Malatya
2021-06-28,34.0,21.8,28.0,0.0,13.1,2021,6,28,Monday,Yaz,Malatya
2021-06-29,33.3,22.0,27.5,0.0,18.1,2021,6,29,Tuesday,Yaz,Malatya
2021-06-30,34.2,21.2,27.8,0.0,10.4,2021,6,30,Wednesday,Yaz,Malatya
2021-07-01,36.0,22.8,29.9,0.0,10.1,2021,7,1,Thursday,Yaz,Malatya
2021-07-02,36.4,23.9,30.2,0.0,15.8,2021,7,2,Friday,Yaz,Malatya
2021-07-03,37.3,25.4,31.1,0.0,15.9,2021,7,3,Saturday,Yaz,Malatya
2021-07-04,31.1,21.6,26.1,0.8,28.3,2021,7,4,Sunday,Yaz,Malatya
2021-07-05,29.7,18.2,24.1,0.0,12.1,2021,7,5,Monday,Yaz,Malatya
2021-07-06,31.2,20.0,25.9,0.0,11.8,2021,7,6,Tuesday,Yaz,Malatya
2021-07-07,32.7,20.8,26.8,0.0,17.7,2021,7,7,Wednesday,Yaz,Malatya
2021-07-08,33.6,21.2,28.2,0.0,13.3,2021,7,8,Thursday,Yaz,Malatya
